Variable,Mean_0,Median_0,Q1_0,Q3_0,Shapiro_p_0,Mode_0,Mean_1,Median_1,Q1_1,Q3_1,Shapiro_p_1,Mode_1,Levene_p
AATSC5dv,0.17779991736232562,0.17282309352894137,0.10203466495422411,0.25024803218673275,0.0003113517004850917,0.13155103434110574,0.16426990587022328,0.15753138976369815,0.07467998653229102,0.24343940640569095,8.625898250048877e-07,0.035490009897795785,0.46051429461241544
AATSC6dv,-0.42392105995196483,-0.44545746343068005,-0.5488034098019408,-0.3296318842639871,1.2246395841857633e-13,-0.28951855758300304,-0.44955911565412193,-0.46207067464657225,-0.5518836218559406,-0.3497890138415791,1.1422077480688315e-09,-0.9012396861804955,0.055887128720940656
AATSC7dv,-0.34209931658905973,-0.36111959333772087,-0.4226962710750686,-0.2808798894713028,1.2360207517569592e-13,-0.5098401405075652,-0.336946442467384,-0.3490933144460807,-0.41506559640583757,-0.26979868857445644,3.484408156911731e-12,-0.5259450129439874,0.42448537921534346
AATSC8dv,0.07451373300957595,0.076350942522301,0.010666387349582803,0.12928067181314068,0.006841302112195982,-0.039618419630310264,0.09950388853892408,0.09509447671376892,0.039752973037635614,0.1517165991014059,9.287458402917327e-05,0.1429306071130693,0.9635300477908287
AATSC0s,2.332497733770563,2.293118760498235,2.1449935844447716,2.519885758176911,5.049394264234278e-09,2.0191708531476875,2.3433104728250767,2.3318339301831315,2.173349326067399,2.4809040496517545,4.3482087701356254e-08,2.450478724981868,0.21383482817578198
AATSC2s,0.20972174719019293,0.20284253559333226,0.17520163431833224,0.24152674794799425,1.2352219271636605e-13,0.11977752118594455,0.20697783754830001,0.20090691692795715,0.17400874392349008,0.23641087980740733,4.25581632105244e-08,0.19859768509643907,0.18712248627867364
AATSC3s,-0.09344644326361813,-0.08823009465052861,-0.1316445870149202,-0.04681167450421188,6.2105492992284085e-12,-0.12947327264858816,-0.1011811255029073,-0.09719691128043124,-0.13794217716741014,-0.05673079648678536,9.075748269473229e-14,-0.0630133961792805,0.5529539735622592
AATSC4s,-0.2657728817352185,-0.25906513089010613,-0.2979896864032293,-0.22659444634859718,1.3630708113654356e-13,-0.27103037985126316,-0.2638345897817438,-0.2590273222629545,-0.30213605020344464,-0.2254265000531147,5.5094713013400654e-06,-0.13058366814151784,0.10212843290415922
AATSC5s,0.39657021567940365,0.3938438275071862,0.33695450418171435,0.45621507150251767,0.1593047518328195,0.3080034402214951,0.4091789732945178,0.40683569674443815,0.3589652157156433,0.4679792387760706,0.000775532227519918,0.528770473282611,0.017017213447302705
AATSC6s,-0.22637501862187617,-0.2352337670390548,-0.2657797652839523,-0.18692441406508997,9.410278098059833e-07,-0.29532434931959306,-0.23966151029948138,-0.24111793727276415,-0.2710876855824391,-0.20696920208756284,4.757402409532022e-06,-0.3838329385276519,0.02826439702992461
AATSC8s,0.3022299044569732,0.2980285517496544,0.2614197738228554,0.33833460207409466,7.170377548039132e-07,0.25037541066684726,0.3167614079523493,0.31021687638136036,0.27911673567512724,0.35324470668120234,7.3316752278783965e-06,0.24473417451408985,0.1394072970049944
AATSC0Z,7.970591560826641,7.7657094553797865,7.626264734349011,8.19585993264915,8.841211986574427e-31,7.522497704315887,8.117301019517198,7.7907808956916105,7.657076764308897,8.403525772819233,3.909796429448988e-32,7.766216117838337,9.712281615073332e-06
AATSC1Z,-0.13039998343500167,-0.12014739513803978,-0.16457428553536502,-0.0695832758122178,2.792356878848762e-27,-0.13042636034325822,-0.16061026846450716,-0.12071330589849082,-0.1748765846849688,-0.06435346786239725,1.3236712623425604e-32,-0.15011115758861746,2.21087180672859e-06
AATSC2Z,0.1986684643679479,0.227715432894234,0.05072250460318074,0.36036186319517755,1.577661601632669e-07,0.32354309528860026,0.1969637670448374,0.24553185068377834,0.08366604112006101,0.3753150212206858,9.232131489494437e-16,0.5428971826542742,0.29674927558783026
AATSC3Z,0.03871505458993189,0.05365824333465182,-0.10786632147158473,0.19275057017083677,0.2682334469020001,0.4375346260387812,-0.012208890451919868,-0.005040935672514549,-0.15497712600524938,0.12857527125895554,0.007275510399501933,-0.41246012409964067,0.0053574734861736835
AATSC4Z,0.18654249421592975,0.18888221153846155,-0.014145979160108315,0.39762853896939354,0.09266260543399768,0.455439556176288,0.23561222726748937,0.20559525439372453,0.037709765884815165,0.40781811181247485,1.38371402237594e-09,0.9837086441720233,0.5580540363555195
AATSC5Z,0.5218776793518433,0.537819872526636,0.4308475091092436,0.6283708619292698,7.136197597865725e-13,0.502449346335412,0.5269907358708587,0.532917416187783,0.4226026451568401,0.643519914267284,0.00013219419288569467,0.521971553470813,0.5170238808206905
AATSC6Z,-0.4166520045331516,-0.4364638370469936,-0.5857064922170618,-0.317538531848277,2.9232649561578514e-15,-0.71866300849307,-0.4610884636148663,-0.4714219972126787,-0.5895674284161503,-0.3505992243276651,3.5549273268397585e-13,-1.0185604939718078,0.02110916504737001
AATSC7Z,-0.5886951229474243,-0.6392357478772432,-0.7304363749443156,-0.4784906512239231,6.15555259206318e-17,-0.6837458997972314,-0.5907192846899714,-0.6292319271876703,-0.7468807457019095,-0.4643670619151613,2.345079293002489e-12,-0.9919724342715368,0.12325606759809539
AATSC8Z,0.051774237817985146,0.062043848665956323,-0.08152439113336715,0.16871273626024497,0.04187351320209997,-0.12192844016863015,0.06006401947518622,0.06125540542392856,-0.04865597368305016,0.17037525818608437,0.15534485358972389,-0.18998750226658645,0.141105265423775
AATSC0m,37.61964358753557,36.77427818319869,36.17381041035863,38.59364056415404,2.1776815750612313e-30,35.679139236445494,38.230152522722,36.88501250493155,36.30406421971187,39.41194164859634,6.673977696911385e-32,36.754207885461916,1.135256733633375e-05
AATSC1m,-0.5315250508723357,-0.49676847881985964,-0.6966398524857049,-0.2494449671759002,7.942211749871852e-26,-1.6530627393390633,-0.6600659198769057,-0.4974199479775896,-0.7331648268678649,-0.22992584829012974,6.55116372762817e-32,-0.6602219398929733,4.618079715233712e-06
AATSC2m,0.8091913926505631,0.9318545623467818,0.12219426487112933,1.5518813945087961,2.158049648500659e-06,-1.4100924237640464,0.8120424951700951,1.019698728111683,0.2586341855663377,1.603644239351171,6.2887555060540366e-15,2.4255361276478924,0.364566011557262
AATSC3m,0.13352049733350677,0.20895311629187757,-0.550464350141625,0.864919911702107,0.4013009032142216,0.22637188340093634,-0.11516203758171187,-0.0741088166848834,-0.8147522431650901,0.5466970185146574,0.0062672649032081695,-0.8450251370260773,0.005710291926856786
AATSC4m,0.9872028504976262,1.0001037602670535,0.04247077521060681,1.9947331500398027,0.09524065880918525,-1.918744611903934,1.2088173874079433,1.0455064231390498,0.25923920688738766,2.018539381365853,1.4210572767832012e-09,5.542462097577424,0.6832853665079448
AATSC5m,2.3918781744743547,2.4629280617229448,1.9673325690499892,2.879218973098991,3.4611086200671527e-13,2.6299772014297846,2.410035933601761,2.4406197985380604,1.9178732324117214,2.94963721559143,8.462085564417864e-05,2.1409232669643887,0.4121361132826973
AATSC6m,-1.9474238491807214,-2.060025280366491,-2.737690282612151,-1.4795585130134192,1.2792221242397932e-15,-3.2400978127392928,-2.1525709766966847,-2.201523042025584,-2.756459511758936,-1.6319029568472885,2.068014624062416e-13,-4.73753657273399,0.020527247749010668
AATSC7m,-2.6989113939782126,-2.9537239766094503,-3.3681474048301165,-2.1720413282324076,3.625400884801997e-17,-3.1591731045229334,-2.710053253548685,-2.8849178204701995,-3.4425769342882626,-2.1257995757831027,1.9674672335197716e-12,-4.571432813192054,0.15261193231614673
AATSC8m,0.17308037106311241,0.22814505955940875,-0.4515822380453496,0.7263172434199225,0.04834105259031804,-0.5089197470147057,0.2113350869209647,0.2086702636024742,-0.3112816100368323,0.7262498432686149,0.1818624398897502,-0.9965544359372679,0.1797356837075882
AATSC0v,46.72038662159752,46.69815890549282,46.17921853286277,47.173669679033175,1.9558583253637954e-05,46.64383411676458,46.9559597762176,46.89903128406414,46.46274063673901,47.44819740476326,0.0021833394022587943,46.109458067277345,0.4091860529361565
AATSC1v,1.309248100077268,1.1613968104147219,0.6934630864715334,1.7279338060084952,1.0141861094803847e-15,1.397436132323119,1.1932220523367512,1.113476532155733,0.6461427361515519,1.6196351122648658,8.213697426356395e-10,-0.24496056207096198,0.11919050699454133
AATSC2v,-4.259004997991272,-4.20232337788996,-4.787919008706873,-3.6401641840532877,4.75008751736935e-09,-3.9835670397543512,-4.121218157663311,-4.0244252225568555,-4.665455240978352,-3.391941165066724,5.592651952774775e-13,-2.5089323451244656,0.008107144353499057
AATSC3v,-1.370405384634358,-1.3254317946532257,-2.0199118679508907,-0.6366440094512165,7.288469199787929e-07,-1.8512309534532059,-1.765157946434022,-1.6726164583678902,-2.388108447278853,-1.0922717537262492,2.923081332939321e-05,-4.286625184187161,0.44542878993143387
AATSC4v,3.4419735093648667,3.4070471590975737,2.5177806092793436,4.561214373096588,0.19291914294467422,3.461863358472538,3.5379875370666642,3.3760984308979536,2.4463162110132624,4.546612990416519,9.835657866338934e-09,7.758308670905216,0.42576699539337937
AATSC5v,1.0524548296384455,1.06989156636334,0.527335158907057,1.672976632446722,7.6116271343310176e-06,0.24980580531884666,1.000659842585021,0.989686589605059,0.4599784569632699,1.5868599268274743,0.17639816363995936,-0.30666255920902324,0.409185814991596
AATSC6v,-1.0315985258900353,-1.1917175729387817,-1.731644469471736,-0.526795006806267,7.703402223492693e-16,-1.4424796449665593,-1.1139995857808247,-1.2089220092796429,-1.6369868338290865,-0.6698895466205392,3.366238229528137e-15,-2.3596580317881077,0.001199935423952421
AATSC7v,-0.7737946443204408,-0.9103840413326626,-1.600549561484402,-0.08669202751584373,1.9767095570902565e-09,-2.010559442594776,-0.8494307204329348,-0.9528574980063851,-1.6642781462492358,-0.16749101450144965,6.540799171080108e-08,-2.029242741237695,0.14993399124530166
AATSC8v,-1.4728611134655463,-1.410738304506038,-2.079756463815757,-0.7363932803871083,7.107807647285154e-11,-3.6296949142849986,-1.532978673870045,-1.4223825951197941,-2.1890716381751942,-0.732571376128953,1.6345010733648912e-09,-3.8243313957268446,0.049896335473689976
AATSC0i,1.3777153467807814,1.368505040629144,1.3436664089172154,1.4022265197404682,3.3283166272458562e-18,1.334644997408873,1.3875259261000201,1.3804172140976125,1.3505844579290192,1.4191512085201765,4.395866158715239e-11,1.2980140096503618,0.036886991189469344
AATSC1i,-0.09220413302741311,-0.095630167761837,-0.12836703483390977,-0.0575403147596858,0.026437732258301726,-0.1128149688780454,-0.10172906809165282,-0.10402091098766002,-0.13936663261069654,-0.0677332814412984,0.002782016617144352,-0.15792565423606464,0.5705792582404413
AATSC2i,-0.22038354803457635,-0.2322582377657087,-0.2559602237715149,-0.19137105612551242,5.319426398443332e-18,-0.23467409431084713,-0.21408955801013962,-0.22251147235308597,-0.24791767316478847,-0.18655516137113592,3.608670514705149e-16,-0.23367018527446035,0.7931454373654917
MATS2c,0.06535320472318044,0.04870354316508362,0.032978216950812614,0.08440975188987981,6.195953736345387e-26,-0.007720505386600912,0.0652899318930517,0.047772669949575554,0.027211207482699333,0.08384543393789852,5.285401241807756e-26,-0.00546863679388339,0.12339464451905369
MATS3c,0.19984945655232736,0.21671565935169707,0.17738548209500993,0.23805737985087908,1.0321144106766298e-23,-0.03458539468782795,0.201134823958865,0.21934561437831718,0.17793701261917003,0.2420780200018408,4.9086959573383867e-23,0.015846371299350754,0.40199376360822503
MATS3dv,0.028818386375403276,0.03502623159078501,-0.0018985319101027598,0.06562385252126299,2.0660800418508776e-08,0.06517469773798085,0.023903572720619454,0.026365034876791184,-0.009534250111367267,0.06257316183439843,1.974669947941541e-05,0.09618939730977816,0.5674498110241433
MATS6dv,-0.11425722323206439,-0.11955637793925054,-0.15241833300174817,-0.0871637695279526,7.416162932756787e-12,-0.17156856494233247,-0.12045207096640882,-0.1224923178412486,-0.15094811939941466,-0.09018805932160659,5.412928783217049e-07,-0.24619102192755155,0.10218385391943254
GATS2c,0.9165823106831286,0.9344255856202204,0.884810139311833,0.9593874449424447,4.301701920801567e-22,0.6480842728575145,0.922595882696395,0.942100350516206,0.8910884308098825,0.9674833984400405,2.29073385568453e-20,0.7042273164201646,0.11327463359267141
GATS4c,1.461568446219763,1.4745591971525023,1.4280558050755983,1.5202586445039388,1.5873875609848397e-16,1.1247029975001035,1.4630267322598889,1.4691889532389704,1.4234385055089611,1.5226454112742722,2.4754081856847573e-11,1.2136714626339653,0.3227026479533217
GATS5c,1.1667206226151485,1.1648927158874596,1.1096434309891392,1.234946030924418,0.08618256773739506,0.8601497473645527,1.1715598289936149,1.16643959802315,1.0996337275288641,1.2436559494906685,0.04870419867073919,0.9010580883763207,0.008326849805871844
GATS6c,1.0813954080852317,1.0730172311363018,1.0189676850942742,1.138009313583264,0.0017182293172621546,0.8479841663528794,1.083582904979854,1.0765193688878132,1.0229327509996224,1.143485423912188,0.0001012014428181563,0.8615498957808359,0.008644827669651443
GATS7c,1.3729589617219755,1.3819343870761878,1.3247128599862072,1.4284679936823783,2.6339894038329454e-07,1.0900379845703227,1.3684119845772937,1.3796108987633817,1.3154087951372317,1.431898867362273,6.198930406243374e-10,1.1435723324252898,0.010133138324918666
GATS5dv,1.139010434999685,1.1352652796131444,1.0808139726610761,1.1986098168551456,0.41521949810258363,1.2029313486528501,1.1382606172417067,1.1303587520184597,1.083460603313601,1.1922707776808488,0.00013226286259935633,1.2186490323768298,0.11042560183821779
GATS6dv,1.2815937897714134,1.2726701353800207,1.2085607164642922,1.3568929301450394,0.0032569242814720024,1.3902170791899917,1.2830767878642817,1.271003078917517,1.2135888014976643,1.349098273401593,2.2131287160478204e-08,1.4769333170206282,0.8453451404534736
GATS7dv,1.2338468318798437,1.2251399836490624,1.181305608035213,1.2780788934013134,4.566946133938043e-09,1.1844657608892806,1.2243527274385082,1.2179724153944407,1.174562031784761,1.271884655360899,7.505360114717378e-09,1.10879104885092,0.32759793201148923
GATS1d,1.1188095861505967,1.1271889168234968,1.0891694876493663,1.163872061765347,7.672803666590782e-18,1.1019466088674277,1.1192765537058738,1.1191948174487694,1.0911207460320147,1.1514692803176627,1.1544843722435598e-11,1.2323596691888086,0.0008839659802425928
GATS5d,1.2512015668350671,1.2521895219385402,1.2094586775863756,1.2897168865926387,0.0012912586573222587,1.1952747400266077,1.2442360338060552,1.2436613144845121,1.2030511010947675,1.2805456808802722,0.0006077597470983122,1.350619621203679,0.2941930836023186
GATS6d,1.231538721143112,1.2326219597135932,1.1876385814965391,1.2774194084053252,0.223923778685157,1.296347139938131,1.2216501687302177,1.2239453153669198,1.1827774883778417,1.2606466507423082,0.0009309913943449825,1.1945752439048232,0.0007729506863426428
GATS7d,1.2124449414431573,1.2064670511719229,1.1696531666486338,1.2533806315148812,0.001605490963032092,1.2619383308616063,1.2079864089736216,1.2037337377698454,1.1687684963606595,1.2454987972951206,9.579504388207461e-06,1.1495050079849398,0.2836590702540707
GATS8d,1.1370602895041708,1.136864077131993,1.1108707274934337,1.167354174363184,4.989821745152963e-05,1.129359625909665,1.1178272397392668,1.1183012877600795,1.0861962539887202,1.1515005135453324,2.5710244739640842e-05,1.0934376152272889,0.0011365430216502053
GATS4s,1.2442702121867986,1.237021980869732,1.2080607248202335,1.2736914865048188,2.3193494317483316e-11,1.1629784059648542,1.2452129399337764,1.2428489451728664,1.2120134181696243,1.274578899419636,3.581547999542916e-05,1.1367451474223838,0.385203540036284
GATS5s,1.1030218445850295,1.1056282430647102,1.0479933999897264,1.1529749615002873,0.2969668869605855,1.1078849306416043,1.0972726152878334,1.0981155938178142,1.043789519892702,1.1471050291254707,0.0002651970204921737,1.0285312550875259,0.03488241758448524
GATS6s,1.3366061567180296,1.3384331996409569,1.2503690335513398,1.4197057889103233,0.03349171526519489,1.2532153997740605,1.345548390284252,1.3423372811554029,1.263156832913012,1.4258231418930543,0.011226041417865467,1.2050219436218756,0.18581787476186942
